CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,text_length,clean_text,word_count,unique_char_count,uppercase_ratio
UghcKD-yV_JR5XgCoAEC,04kJtp6pVXI,"Alright. This entire case is crap. All of these people who are saying that white people are being racist, and calling them bad names is just as ""racist"", as you would like to call it, as us. There have been extensive investigations that prove that this boy's death was out of self defense. However, I am not defending the whole KKK thing. But, I am defending the helpless citizens of Ferguson. This boy died. I don't care if he was white or black. What I do care about is how the people in Ferguson are treating their town. If they really cared about this incident, they would hold memorials to express their feelings.This is not helping themselves get justice. What really matters is that this boy is dead. Something HAS been done about it. The Grand Jury has decided. Can it just be over?",False,False,False,False,False,False,False,False,False,False,False,False,2.2333507424679717,alright entire case crap people saying white people racist calling bad names racist would like call us extensive investigations prove boys death self defense however defending whole kkk thing defending helpless citizens ferguson boy died dont care white black care people ferguson treating town really cared incident would hold memorials express feelingsthis helping get justice really matters boy dead something done grand jury decided,1.9407136914361376,1.491376542634727,-0.16073416465122603
UghcMPVXe6XJengCoAEC,04kJtp6pVXI,This guy doesn't know what happened he didn't have his hands up,False,False,False,False,False,False,False,False,False,False,False,False,-0.45282137178907594,guy doesnt know happened didnt hands,-0.47171250936747977,-0.43546653570471394,-0.3415891617319403
UghCqsUPSUHkF3gCoAEC,04kJtp6pVXI,Ayy CNN are lookin like pussies ,True,True,False,False,True,False,False,False,False,False,False,False,-0.5673624110490051,ayy cnn lookin like pussies,-0.513306064553749,-1.0135194592065462,0.6669002662912933
UghEcCSj9amFtXgCoAEC,04kJtp6pVXI,Smirconnish is the most even-handed guy in the world.  This guy Masri is an idiot.,True,True,False,False,False,False,False,False,False,False,False,False,-0.382618799339442,smirconnish evenhanded guy world guy masri idiot,-0.4301189541812105,0.14258638779711832,-0.1501774210694375
UgheEXayk90xIngCoAEC,04kJtp6pVXI,"Masri is a total idiot ""I don't have to know the evidence, I can just come to my own conclusions instead""
Here is a clue, dont attack a cop and try to take his gun and then rush him after he finally gets out of his car and you wont get shot duhhh.
So what would Masri do, take Brown out for a icecream as he is beating him into the ground and not defend himself?
BTW, Browns momma and gramma violently assaulted some people who were selling T-shirts in memory of Brown and put two people in the hospital, stole their money and trashed their shop and will probably be charged for it, so we all know what sort of mentality Brown was raised in and he was a thug wanna be, who caused his own death.",True,True,False,False,False,True,True,False,False,False,False,False,1.8786430079856107,masri total idiot dont know evidence come conclusions instead clue dont attack cop try take gun rush finally gets car wont get shot duhhh would masri take brown icecream beating ground defend btw browns momma gramma violently assaulted people selling tshirts memory brown put two people hospital stole money trashed shop probably charged know sort mentality brown raised thug wan na caused death,1.8991201362498684,0.9133236191328946,-0.30185198332620433
UghHgshwzX7053gCoAEC,04kJtp6pVXI,He had to take a break because Bassem was making too much sense for him to debate further. ,False,False,False,False,False,False,False,False,False,False,False,False,-0.3493649492317206,take break bassem making much sense debate,-0.4301189541812105,-0.43546653570471394,-0.28517017275161954
UghIBNvkzZh-xHgCoAEC,04kJtp6pVXI,"Let's reverse the rolls! Black racist cops in rich white communities.(but you can't prove there racist) When a white man gets pissed off at this intolerable condition. We unload several clips of high caliber ammo at point blank range for his audacity at questioning authority. All Americans need to be on full alert of this elitist agenda to set presidents of questioning authority. The elitist upper-class is the problem. Prison culture CIA drug Cartels. Exporting jobs and importing cheap labor, While the elitist get bailed out and support this corrupt system. We can turn this around when we c get past the race issue the Govt. incites to divide the working class, but you can hardly call it a working class because the Govt put everyone out of work. We are more of a homeless class. Let us not for get Western history and the role big money plays in this clusterfuck designed to destroy a Nation that is Destroyed at this point. We can get it back, ask me how.",True,False,False,False,False,True,True,False,False,False,False,False,2.8799533834514426,lets reverse rolls black racist cops rich white communitiesbut cant prove racist white man gets pissed intolerable condition unload several clips high caliber ammo point blank range audacity questioning authority americans need full alert elitist agenda set presidents questioning authority elitist upperclass problem prison culture cia drug cartels exporting jobs importing cheap labor elitist get bailed support corrupt system turn around c get past race issue govt incites divide working class hardly call working class govt put everyone work homeless class let us get western history role big money plays clusterfuck designed destroy nation destroyed point get back ask,3.3964881229555615,1.491376542634727,-0.2680164614906599
UghICkPqoL9jJ3gCoAEC,04kJtp6pVXI,This moron is talking about being peaceful?  Their burning the nation's flag idiot.  Even though that's what you are suppose to do when it's old so they have no knowledge.  They are babies making noise. ,True,True,False,False,False,False,False,False,False,False,False,False,0.06446074099770076,moron talking peaceful burning nations flag idiot even though thats suppose old knowledge babies making noise,-0.05577695750478713,0.7206393112989505,-0.3061813824408424
UghKXFnZ33ZOSXgCoAEC,04kJtp6pVXI," This is a CIA agent provocateur operative to kick-start the riots of the New American Civil War. He's not African American but his rehearsed ""Ebonics"" is transparent.",False,False,False,False,False,False,False,False,False,False,False,False,-0.06855465943318469,cia agent provocateur operative kickstart riots new american civil war hes african american rehearsed ebonics transparent,-0.05577695750478713,0.7206393112989505,0.1757763456001747
UghlkAzZr3_fI3gCoAEC,04kJtp6pVXI,Can someone shoot this black idiot too? That would make me giggle inside :),True,True,False,True,False,True,True,False,False,False,False,False,-0.4084829049787808,someone shoot black idiot would make giggle inside,-0.38852539899494126,-0.05009792003682576,-0.24184038921473322
Ughm_dpizWFohHgCoAEC,04kJtp6pVXI,You people are sick! This man is speaking the truth and y'all are just mad. Trying to justify why a young boy who did nothing was shot and killed smh. Y'all are the devil and a disease to this earth! I'll be glad when the sun burns all your asses into extinction and we can have our planet back! Half animal half devil cave beasts!!! ,True,True,False,True,True,False,False,False,False,False,False,False,0.5484890036767561,people sick man speaking truth yall mad trying justify young boy nothing shot killed smh yall devil disease earth ill glad sun burns asses extinction planet back half animal half devil cave beasts,0.6513134806617904,1.1060079269668388,-0.32226481341053703
UghmRzgOUqMozXgCoAEC,04kJtp6pVXI,The world is changing im mad at the police too but id be dam if isis gonna come in here thats when its time to kill these faucks,True,True,True,True,False,True,False,False,False,False,True,False,-0.2126546765666439,world changing im mad police id dam isis gon na come thats time kill faucks,-0.0973705126910564,0.3352706956310624,-0.4160798581200201
Ughn17bxW7f5QXgCoAEC,04kJtp6pVXI,"CNN is propaganda for the most part, and people let them hear it in Ferguson too.",False,False,False,False,False,False,False,False,False,False,False,False,-0.3863136715736332,cnn propaganda part people let hear ferguson,-0.4301189541812105,-0.43546653570471394,-0.03191159999551307
Ughnjn7WwwIgbHgCoAEC,04kJtp6pVXI,"What a waste of time talking to that idiot. ""You know what Im sayin."" ""I'll believe what I want to believe.""- Yup- hell with facts or evidence. Loser.",True,True,False,False,False,False,False,False,False,False,False,False,-0.13136748741443616,waste time talking idiot know im sayin ill believe want believe yup hell facts evidence loser,-0.05577695750478713,0.9133236191328946,-0.05701178131520239
UghnzyBgv-jQ9ngCoAEC,04kJtp6pVXI,"News fucktards...........puppet players,,,,,all they are paid liars ",True,True,False,False,False,False,False,False,False,False,False,False,-0.43434701061811964,news fucktardspuppet playersall paid liars,-0.513306064553749,-0.24278222787076983,-0.35237514491935457
UghofW5VYVB8n3gCoAEC,04kJtp6pVXI,Bassem has the right to express himself....we have freedom of expression.....We all have that right....Its an amendment of the Constitution.....I dont think CNN is that competent after all.,False,False,False,False,False,False,False,False,False,False,False,False,0.012732529719023082,bassem right express himselfwe freedom expressionwe rightits amendment constitutioni dont think cnn competent,-0.18055762306359494,0.7206393112989505,-0.09710687615055039
UgholOxRzEdkW3gCoAEC,04kJtp6pVXI,"does this guy riot before or after work? Orrrr, let me guess he fucks off all day doing nothing.",True,True,False,False,False,False,False,False,False,False,False,False,-0.3308905880607643,guy riot work orrrr let guess fucks day nothing,-0.346931843808672,0.14258638779711832,-0.39201363313310206
UghOm2iqM9-AYngCoAEC,04kJtp6pVXI,Mr. Masri is 100% right couldn't say it any better myself.,False,False,False,False,False,False,False,False,False,False,False,False,-0.4712957329600323,mr masri right couldnt say better,-0.47171250936747977,-0.05009792003682576,-0.16960851946089361
UghOrBUXagc6J3gCoAEC,04kJtp6pVXI,Can anyone tell me why it is racist if a white man shoots a black man? Is it not racist when black man shoots a white man? Why do these cases turn instantly into racist ones it makes no sense.,False,False,False,False,False,False,False,False,False,False,False,False,0.02381714642159687,anyone tell racist white man shoots black man racist black man shoots white man cases turn instantly racist ones makes sense,0.15219081842655918,-0.05009792003682576,-0.34388118315926586
UghP0v4pSXeRY3gCoAEC,04kJtp6pVXI,Racial profiling and police intimidation? He robbed a store and got killed as a result. Fucking excuses man. Black people shouldn't have to get arrested when they commit a strong arm robbery. When black people get violent they shouldn't have to fear getting put down like an animal. He actually said we shouldn't have to worry about warrants. lol. Fucking piece of human garbage.,True,True,False,False,False,False,False,False,False,False,False,False,0.7147582542153629,racial profiling police intimidation robbed store got killed result fucking excuses man black people shouldnt get arrested commit strong arm robbery black people get violent shouldnt fear getting put like animal actually said shouldnt worry warrants lol fucking piece human garbage,0.9840619221519444,1.1060079269668388,-0.3175924835693343
UghPM1HvcyCWxHgCoAEC,04kJtp6pVXI,Wrong Mother Fucker. No shoot to apprehend,True,True,False,False,True,False,False,False,False,False,False,False,-0.5304136887070925,wrong mother fucker shoot apprehend,-0.513306064553749,-0.05009792003682576,0.3918576950122295
UghpqNHDIz3pMngCoAEC,04kJtp6pVXI,"Black and white crimes seems to be big topic in us after Ferguson case. I just came here to brag about Finnish cops that used firearm 6 times last year, 2 time towards human, 2 times to warn 2 times to kill wounded animal. 5 million ppl here and 0,5 gun per capita.",False,False,False,False,False,False,False,False,False,False,False,False,0.293542819517559,black white crimes seems big topic us ferguson case came brag finnish cops used firearm times last year time towards human times warn times kill wounded animal million ppl gun per capita,0.6097199254755211,0.7206393112989505,-0.3487852440999964
UghpY-GpHN0YpngCoAEC,04kJtp6pVXI,"and the heading reads, When the protesters take it too far",False,False,False,False,False,False,False,False,False,False,False,False,-0.4712957329600323,heading reads protesters take far,-0.513306064553749,-0.628150843538658,-0.32894352627083395
UghR9QQYvJx-RHgCoAEC,04kJtp6pVXI,This Muslim man does not have anything in mind of peace. He wants to stir up dissonance and trouble among Americans by using racist accusations . THAT IS HIS MAN GOAL.,True,False,False,False,False,True,False,False,False,False,True,False,-0.06855465943318469,muslim man anything mind peace wants stir dissonance trouble among americans using racist accusations man goal,-0.05577695750478713,0.3352706956310624,0.6184795980541408
UghRKLaioSvLOHgCoAEC,04kJtp6pVXI,"Add another imbecile to the bunch, reporter is a incompetent bastard",True,True,False,False,False,False,False,False,False,False,False,False,-0.43434701061811964,add another imbecile bunch reporter incompetent bastard,-0.4301189541812105,-0.24278222787076983,-0.35237514491935457
UghRygE9vO9A83gCoAEC,04kJtp6pVXI,This interviewer is right. This guy should show some respect to the paramilitary police that are killing and getting away with it. Ha!,True,True,False,True,False,False,False,False,False,False,False,False,-0.19048544316149635,interviewer right guy show respect paramilitary police killing getting away ha,-0.26374473343613347,0.3352706956310624,-0.28138083767085176
